Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-842.910720784,0.193034,-843.0052015488
neutral,-842.844900975,0.195837,-842.8668321289
anion,-842.825810759,0.191217,-843.1126529897
