Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-839.518751031,0.144011,-839.6161094059
neutral,-839.453616322,0.147010,-839.4797235858
anion,-839.422479607,0.141974,-839.7185393254
