Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-878.877690771,0.171074,-878.9587489364
neutral,-878.800660234,0.173576,-878.8154901451
anion,-878.803297853,0.168135,-879.0759573710
