Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1305.34768910,0.349639,-1305.4388350290
neutral,-1305.27064698,0.352667,-1305.3024157667
anion,-1305.28101620,0.348648,-1305.5338474239
