Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-3577.38994921,0.346658,-3577.4756297346
neutral,-3577.31441762,0.349552,-3577.3390522374
anion,-3577.33139325,0.339801,-3577.5308221156
