Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-685.862729271,0.102735,-685.9459097509
neutral,-685.775938949,0.105565,-685.7968256875
anion,-685.782003335,0.098382,-686.0629755036
