Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1080.05950469,0.383013,-1080.1438207434
neutral,-1079.98477741,0.385679,-1080.0083165129
anion,-1079.98248315,0.381339,-1080.2375014030
