Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1279.24363561,0.193563,-1279.3279847823
neutral,-1279.16136931,0.195947,-1279.1862047367
anion,-1279.16872186,0.192336,-1279.4303801866
