Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-765.449941509,0.157140,-765.5420573428
neutral,-765.359116806,0.158397,-765.3794493357
anion,-765.371254303,0.155109,-765.6683106173
