Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-496.196573127,0.080398,-496.2920052392
neutral,-496.122878715,0.083196,-496.1413037651
anion,-496.087552902,0.078910,-496.4138491723
