Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-652.306559685,0.163494,-652.3946716096
neutral,-652.213034975,0.164091,-652.2298289504
anion,-652.206789171,0.160340,-652.5177122299
