Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1985.09753200,0.261314,-1985.1898107720
neutral,-1985.00514789,0.262934,-1985.0422125663
anion,-1985.03853577,0.258525,-1985.3095680847
