Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-726.120655900,0.131711,-726.2135872460
neutral,-726.026585395,0.132801,-726.0474989558
anion,-726.041182393,0.129979,-726.3422359171
