Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-535.523399144,0.104989,-535.6173381021
neutral,-535.447916941,0.106916,-535.4611015743
anion,-535.414884177,0.102803,-535.7350607716
