Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-751.608636277,0.277480,-751.7007317398
neutral,-751.543440238,0.280192,-751.5589886327
anion,-751.510137046,0.275168,-751.8050077361
