Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-649.688107751,0.186273,-649.7898169698
neutral,-649.641939719,0.189292,-649.6620507698
anion,-649.586931811,0.185133,-649.8887452090
