Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-650.074054824,0.134117,-650.1688038991
neutral,-649.998541366,0.135556,-650.0141259388
anion,-649.970743370,0.131610,-650.2845915750
