Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-751.608951456,0.277462,-751.7004693389
neutral,-751.544834635,0.280124,-751.5589869629
anion,-751.510498874,0.274981,-751.8059080551
