Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-610.750223232,0.108851,-610.8452437234
neutral,-610.670700797,0.109975,-610.6866982664
anion,-610.647392316,0.107065,-610.9657986221
