Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-804.770959824,0.179731,-804.8606819115
neutral,-804.671867959,0.184036,-804.6910622323
anion,-804.695965712,0.178880,-804.9918582901
