Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-712.288145552,0.251100,-712.3811409805
neutral,-712.222658567,0.253662,-712.2385124803
anion,-712.187479076,0.249297,-712.4863916955
