Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-883.164041537,0.311503,-883.2619284438
neutral,-883.115496825,0.315252,-883.1350976736
anion,-883.064169457,0.309118,-883.3589247888
