Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1929.15069876,0.464069,-1929.23812636
neutral,-1929.07207068,0.466277,-1929.10792995
anion,-1929.14334016,0.464630,-1929.36627486
