Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1935.48946904,0.127832,-1935.98697857
neutral,-1935.62014036,0.133539,-1935.86505388
anion,-1935.24693832,0.133103,-1936.06620077
