Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-2015.44842035,0.202876,-2015.52049113
neutral,-2015.34816506,0.204981,-2015.36999266
anion,-2015.40563696,0.201105,-2015.63313680
