Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1897.07488684,0.176922,-1897.15419161
neutral,-1896.97854509,0.179221,-1897.00611984
anion,-1897.02802462,0.175461,-1897.26453326
