Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-839.548588610,0.146185,-839.617980941
neutral,-839.471277721,0.149494,-839.479755134
anion,-839.474127806,0.142348,-839.724535228
