Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-917.946402498,0.183788,-918.022006578
neutral,-917.874454470,0.186162,-917.886999158
anion,-917.868713846,0.181687,-918.121030486
