Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-990.073595145,0.153633,-990.137415337
neutral,-989.986733578,0.156912,-989.995174926
anion,-990.015054610,0.150661,-990.251253941
