Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-916.973009656,0.174316,-917.047398447
neutral,-916.898059321,0.177155,-916.910264236
anion,-916.897750505,0.171551,-917.148748276
