Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1029.40127524,0.178720,-1029.46529722
neutral,-1029.31719589,0.182340,-1029.32538804
anion,-1029.34211945,0.174759,-1029.57665489
