Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1853.90920604,0.460665,-1853.99649849
neutral,-1853.84135362,0.464491,-1853.87193572
anion,-1853.86089840,0.461610,-1854.09860940
