Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-878.877690771,0.171074,-878.947131497
neutral,-878.800660234,0.173576,-878.809537832
anion,-878.803297853,0.168135,-879.052218707
