File Name,E_redox(Q/Q.-) (mV),E_redox(Q.-/Q=) (mV)
117,3726.8192543152554,2800.68440011757
118,3765.175439215396,2828.0884971971027
119,3769.639441546731,2858.7617988724387
120,3717.1408103152985,2825.731862258124
121,3783.357001606426,2852.988759628809
122,3764.0109462182713,2839.9327574605304
123,3593.6780240778266,2674.141644291271
124,3607.0141046113745,2662.422344332327
125,3626.8474706349466,2635.0270554012895
126,3630.3573115221657,2632.4378005067792
127,3474.88553093411,2598.3710767610746
128,3504.1358203847117,2592.974790516969
129,3591.1818574393615,2614.8145309239985
130,3542.6253138777747,2615.3151612539086
131,3366.019856833592,2455.1550767345893
132,3507.826251399865,2514.8428098223744
133,3777.1933481368746,2894.196302316267
134,3714.4364345431936,2809.82245333245
135,3584.6527815325326,2725.7286799977987
136,3436.1229304846847,2645.561454235187
137,3590.1460362977646,2631.61474902442
138,3628.018415330718,2643.7932862006965
139,3522.42012543873,2521.682472890307
140,3493.1025599217564,2526.233021983626
141,3525.8981296456486,2559.322558491169
142,3547.2998572888782,2586.6849794542322
143,3700.6429317597513,3085.5021746895627
144,3745.9385019832653,2715.193590014218
145,3719.2954401866245,3106.270932112764
146,3721.4556510098964,2759.930059270747
147,3814.2426675205934,2722.379856492249
148,3814.790827011988,2714.9467850435162
149,3614.0463196906217,2735.618750820316
150,3505.6773194678835,2693.1176242081247
151,3517.0315616281678,2592.580957255187
152,3548.442584346968,2744.625424693381
153,3570.995289371343,2752.70583639726
154,3466.147425251584,2636.413572470211
155,3394.415334324052,2595.3942498141514
156,3323.2913891609737,2620.5164465129583
157,3623.74460856085,2615.1658907873684
158,3664.8607800128784,2848.0343473575417
159,3700.347340476285,2851.72881646574
160,3627.900323031361,2718.3730723471926
161,3622.814768174144,2742.8023261458115
162,3515.402147064169,2709.9319592880747
163,3675.119930396442,2704.0241257360017
164,3675.119930396442,2704.0241257360017
165,3349.0934430557413,2622.8718896078203
166,3296.964683219621,2620.969422508549
167,3311.9067579454804,2648.795102451333
168,3344.601076163397,2451.209233966311
169,3097.1565985855595,2529.4359274012986
170,3577.096624603146,2662.6655656347384
171,3337.5941671595538,2636.543969497763
172,3340.6182565978215,2628.827467295816
173,3307.883220086354,2515.205508448894
174,3917.510586375019,3085.5107052849366
175,3845.242466541135,2967.6807653933224
176,3468.875539745752,2933.639774931044
177,3785.99184009303,3018.922628977998
178,3631.1180529181847,2631.0479392260695
179,3689.7704056807593,2931.861715761587
180,3816.0874150012382,3026.421049961194
181,3421.449056597734,2590.4725340930904
182,3478.9381870949874,2704.077029035683
