Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-617.593176843,0.208901,-617.6813339357
neutral,-617.518103932,0.211465,-617.5297841311
anion,-617.490800947,0.207144,-617.7910974767
