Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1005.96828627,0.389199,-1006.0505426971
neutral,-1005.89626639,0.391892,-1005.9068471385
anion,-1005.88057435,0.387007,-1006.1519049687
