Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1300.89976675,0.028912,-1300.9853520251
neutral,-1300.79956792,0.030663,-1300.8127032187
anion,-1300.81155836,0.027331,-1301.1182110949
