Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-766.900057610,0.188684,-766.9922615433
neutral,-766.819683315,0.189308,-766.8384394863
anion,-766.805946400,0.186635,-767.1054689033
