Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-696.224671490,0.260247,-696.3090173461
neutral,-696.156574856,0.262506,-696.1669041601
anion,-696.122511762,0.257985,-696.4122651538
