Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-10675.8203658,-0.001134,-10675.8922966508
neutral,-10675.7083585,0.000152,-10675.7136376393
anion,-10675.7598150,-0.004133,-10676.0331154756
