Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1485.44525446,0.020941,-1485.5226632907
neutral,-1485.30287264,0.021909,-1485.3231992973
anion,-1485.40975681,0.020613,-1485.6818175215
