Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-766.928366303,0.192504,-767.0128813148
neutral,-766.828709590,0.189568,-766.8548874498
anion,-766.813868150,0.187078,-767.1086550158
