Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-967.905180820,0.381314,-967.980280236
neutral,-967.836792996,0.383466,-967.845135092
anion,-967.832152643,0.380277,-968.070389372
