Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1007.22953087,0.407379,-1007.30465232
neutral,-1007.16113696,0.409397,-1007.16951728
anion,-1007.15870771,0.406321,-1007.39461326
