Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-807.220726812,0.229244,-807.294281232
neutral,-807.146923101,0.232051,-807.155169389
anion,-807.135299787,0.227633,-807.390477474
