Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1454.58316855,0.072492,-1454.65739824
neutral,-1454.49417562,0.074605,-1454.50344343
anion,-1454.50214220,0.070296,-1454.76991084
