Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-649.922195471,0.123317,-649.997342422
neutral,-649.849622028,0.126122,-649.858110656
anion,-649.824143315,0.120817,-650.095307254
