Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-798.800600298,0.158507,-798.882660691
neutral,-798.727882424,0.160622,-798.744358257
anion,-798.714764572,0.156898,-798.981364166
