Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1315.09445363,0.174127,-1315.17209017
neutral,-1314.99698448,0.176078,-1315.01373165
anion,-1315.02964090,0.171973,-1315.28724719
