Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-5682.42323194,0.068967,-5682.4977995945
neutral,-5682.33324754,0.070961,-5682.3473605278
anion,-5682.34652973,0.066435,-5682.6046003566
