Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1051.52471858,0.170413,-1051.6043489584
neutral,-1051.45171924,0.172872,-1051.4676141585
anion,-1051.43502146,0.168418,-1051.7044275310
