Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-574.653847655,0.120956,-574.7376371947
neutral,-574.582860879,0.123501,-574.5987767616
anion,-574.548255922,0.117912,-574.8404471500
