Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-925.193928454,0.307337,-925.2789307143
neutral,-925.120004963,0.310135,-925.1424778391
anion,-925.117888005,0.306017,-925.3750205138
