Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-965.446285521,0.334062,-965.5303952319
neutral,-965.376304000,0.336327,-965.3965876623
anion,-965.367914995,0.332342,-965.6247282976
