Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-838.507846109,0.132922,-838.5965719915
neutral,-838.431224274,0.135296,-838.4580584140
anion,-838.415540120,0.130727,-838.6939886773
