Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-689.246630896,0.151201,-689.3292563500
neutral,-689.173329129,0.153839,-689.1911845009
anion,-689.152141902,0.148550,-689.4297052149
