Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-613.987422992,0.145244,-614.0723951616
neutral,-613.919323195,0.146648,-613.9360381644
anion,-613.886796264,0.143853,-614.1721148338
