Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-725.134703212,0.126827,-725.2222119447
neutral,-725.068583998,0.129801,-725.0912078642
anion,-725.033480786,0.124525,-725.3129746625
