Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-846.545147854,0.255237,-846.6291395245
neutral,-846.471291480,0.258044,-846.4922092350
anion,-846.463002005,0.253573,-846.7253619177
