Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-817.318965415,0.124524,-817.4058860607
neutral,-817.229791071,0.126294,-817.2502698054
anion,-817.248639269,0.122417,-817.5175888915
