Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-837.531572446,0.121700,-837.6222779120
neutral,-837.432722388,0.123622,-837.4558747381
anion,-837.452113459,0.118050,-837.7420758783
