Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1505.86907487,0.209854,-1505.9581380545
neutral,-1505.76052909,0.211969,-1505.7881817302
anion,-1505.81708986,0.208857,-1506.0807950928
