Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-610.745802991,0.108819,-610.8327486687
neutral,-610.666459870,0.109535,-610.6806966548
anion,-610.641602669,0.106925,-610.9397578044
