Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-968.129830663,0.392219,-968.2097669705
neutral,-968.055713172,0.394687,-968.0685292878
anion,-968.056891591,0.390817,-968.3049308987
